,orighiredate_key,age,length_of_service,gender_full,STATUS_YEAR,STATUS,BUSINESS_UNIT,is_corporate,is_service,city_emp_pop
40093,6568.0,32,8,0,2015,1,0,0,1,1392
40102,6571.0,32,8,0,2015,1,0,0,1,219
40111,6574.0,32,8,0,2015,1,0,0,1,1392
40127,6577.0,32,8,0,2015,1,0,0,1,1392
40136,6578.0,32,8,0,2015,1,0,0,1,1392
40153,6580.0,32,8,0,2015,1,0,0,1,147
40162,6581.0,32,8,0,2015,1,0,0,1,1392
40171,6587.0,32,8,0,2015,1,0,0,1,403
40180,6589.0,32,8,1,2015,1,0,0,1,72
40193,6597.0,32,8,0,2015,1,0,0,1,481
40202,6597.0,32,8,1,2015,1,0,0,1,481
40211,6597.0,32,8,1,2015,1,0,0,1,197
40220,6602.0,32,8,0,2015,1,0,0,1,72
40229,6602.0,32,8,1,2015,1,0,0,1,1392
40238,6602.0,32,8,1,2015,1,0,0,1,118
40247,6605.0,32,8,1,2015,1,0,0,1,481
40256,6605.0,32,8,1,2015,1,0,0,1,147
40265,6607.0,32,8,0,2015,1,0,0,1,109
40274,6607.0,32,8,1,2015,1,0,0,1,81
40283,6608.0,32,8,0,2015,1,0,0,1,197
40292,6609.0,32,8,1,2015,1,0,0,1,1392
40301,6610.0,32,8,0,2015,1,0,0,1,219
40311,6613.0,32,8,0,2015,1,0,0,1,403
40320,6613.0,32,8,0,2015,1,0,0,1,1392
40330,6618.0,32,8,1,2015,1,0,0,1,1392
40339,6619.0,32,8,0,2015,1,0,0,1,1392
40354,6620.0,32,8,1,2015,1,0,0,1,267
40363,6621.0,32,8,1,2015,1,0,0,1,264
40372,6622.0,32,8,0,2015,1,0,0,1,481
40381,6622.0,32,8,0,2015,1,0,0,1,267
40390,6622.0,32,8,0,2015,1,0,0,1,1392
40399,6623.0,32,8,0,2015,1,0,0,1,1392
40408,6626.0,32,8,0,2015,1,0,0,1,624
40417,6627.0,32,8,0,2015,1,0,0,1,89
40426,6629.0,32,8,0,2015,1,0,0,1,147
40435,6631.0,32,8,0,2015,1,0,0,1,1392
40444,6631.0,32,8,1,2015,1,0,0,1,176
40453,6632.0,32,8,1,2015,1,0,0,1,72
40462,6632.0,32,8,0,2015,1,0,0,1,403
40471,6635.0,32,8,0,2015,1,0,0,1,176
40480,6635.0,32,8,0,2015,1,0,0,1,176
40495,6637.0,32,8,0,2015,1,0,0,1,305
40516,6642.0,32,8,0,2015,1,0,0,1,624
40543,6647.0,32,8,0,2015,1,0,0,1,109
40552,6648.0,32,8,0,2015,1,0,0,1,267
40579,6651.0,32,8,0,2015,1,0,0,1,72
40600,6659.0,32,8,0,2015,1,0,0,1,1392
40609,6662.0,32,8,0,2015,1,0,0,1,147
40618,6663.0,32,8,0,2015,1,0,0,1,1392
40627,6666.0,32,8,0,2015,1,0,0,1,1392
40636,6668.0,32,8,1,2015,1,0,0,1,403
40645,6668.0,32,8,1,2015,1,0,0,1,121
40654,6669.0,32,8,0,2015,1,0,0,1,305
40663,6670.0,32,8,0,2015,1,0,0,1,264
40672,6671.0,32,8,0,2015,1,0,0,1,267
40681,6671.0,32,8,1,2015,1,0,0,1,101
40690,6671.0,32,8,0,2015,1,0,0,1,219
40699,6672.0,32,8,1,2015,1,0,0,1,258
40708,6675.0,32,8,1,2015,1,0,0,1,65
40717,6677.0,32,8,1,2015,1,0,0,1,305
40726,6677.0,32,8,1,2015,1,0,0,1,160
40735,6677.0,32,8,0,2015,1,0,0,1,101
40744,6678.0,32,8,0,2015,1,0,0,1,624
40753,6682.0,32,8,0,2015,1,0,0,1,403
40762,6684.0,32,8,1,2015,1,0,0,1,219
40771,6685.0,32,8,1,2015,1,0,0,1,403
40780,6688.0,32,8,1,2015,1,0,0,1,264
40795,6692.0,32,8,0,2015,1,0,0,1,121
40804,6696.0,32,8,0,2015,1,0,0,1,305
40813,6696.0,32,8,0,2015,1,0,0,1,481
40844,6702.0,32,7,0,2015,1,0,0,1,90
40859,6707.0,32,7,0,2015,1,0,0,1,1392
40877,6709.0,32,7,0,2015,1,0,0,1,219
40885,6709.0,32,7,0,2015,1,0,0,1,197
40893,6710.0,32,7,0,2015,1,0,0,1,109
40901,6716.0,32,7,0,2015,1,0,0,1,81
40914,6719.0,32,7,0,2015,1,0,0,1,403
40922,6721.0,32,7,0,2015,1,0,0,1,624
40930,6723.0,32,7,0,2015,1,0,0,1,305
40938,6723.0,32,7,1,2015,1,0,0,1,403
40946,6725.0,32,7,0,2015,1,0,0,1,1392
40954,6727.0,32,7,0,2015,1,0,0,1,1392
40962,6727.0,32,7,1,2015,1,0,0,1,481
40970,6728.0,32,7,0,2015,1,0,0,1,121
40978,6732.0,32,7,0,2015,1,0,0,1,624
40986,6733.0,32,7,1,2015,1,0,0,1,176
40994,6735.0,32,7,1,2015,1,0,0,1,90
41002,6736.0,32,7,0,2015,1,0,0,1,219
41010,6736.0,32,7,0,2015,1,0,0,1,219
41018,6737.0,32,7,1,2015,1,0,0,1,624
41026,6737.0,32,7,0,2015,1,0,0,1,219
41035,6739.0,32,7,1,2015,1,0,0,1,624
41043,6741.0,32,7,0,2015,1,0,0,1,1392
41051,6742.0,32,7,1,2015,1,0,0,1,197
41059,6744.0,32,7,0,2015,1,0,0,1,1392
41067,6749.0,32,7,1,2015,1,0,0,1,267
41075,6753.0,31,7,0,2015,1,0,0,1,118
41083,6756.0,31,7,1,2015,1,0,0,1,403
41091,6759.0,31,7,1,2015,1,0,0,1,1392
41099,6760.0,31,7,1,2015,1,0,0,1,624
41107,6760.0,31,7,0,2015,1,0,0,1,624
41115,6764.0,31,7,0,2015,1,0,0,1,624
41123,6764.0,31,7,0,2015,1,0,0,1,90
41131,6764.0,31,7,1,2015,1,0,0,1,258
41139,6765.0,31,7,0,2015,1,0,0,1,1392
41147,6765.0,31,7,1,2015,1,0,0,1,197
41168,6768.0,31,7,0,2015,1,0,0,1,72
41176,6769.0,31,7,1,2015,1,0,0,1,39
41187,6772.0,31,7,0,2015,1,0,0,1,624
41199,6775.0,31,7,1,2015,1,0,0,1,305
41207,6779.0,31,7,0,2015,1,0,0,1,267
41215,6779.0,31,7,1,2015,1,0,0,1,65
41223,6781.0,31,7,1,2015,1,0,0,1,1392
41231,6781.0,31,7,0,2015,1,0,0,1,624
41239,6782.0,31,7,0,2015,1,0,0,1,624
41247,6785.0,31,7,0,2015,1,0,0,1,624
41255,6786.0,31,7,0,2015,1,0,0,1,267
41263,6786.0,31,7,0,2015,1,0,0,1,1392
41271,6788.0,31,7,0,2015,1,0,0,1,121
41279,6791.0,31,7,1,2015,1,0,0,1,197
41287,6791.0,31,7,1,2015,1,0,0,1,90
41295,6793.0,31,7,0,2015,1,0,0,1,305
41303,6793.0,31,7,0,2015,1,0,0,1,624
41311,6794.0,31,7,1,2015,1,0,0,1,90
41320,6794.0,31,7,1,2015,1,0,0,1,481
41328,6794.0,31,7,0,2015,1,0,0,1,403
41336,6797.0,31,7,0,2015,1,0,0,1,84
41351,6804.0,31,7,0,2015,1,0,0,1,81
41359,6805.0,31,7,0,2015,1,0,0,1,94
41367,6808.0,31,7,1,2015,1,0,0,1,624
41375,6809.0,31,7,0,2015,1,0,0,1,624
41383,6811.0,31,7,1,2015,1,0,0,1,481
41391,6813.0,31,7,0,2015,1,0,0,1,90
41399,6813.0,31,7,1,2015,1,0,0,1,624
41407,6814.0,31,7,0,2015,1,0,0,1,624
41415,6815.0,31,7,0,2015,1,0,0,1,197
41423,6818.0,31,7,0,2015,1,0,0,1,1392
41431,6821.0,31,7,1,2015,1,0,0,1,219
41439,6824.0,31,7,0,2015,1,0,0,1,403
41447,6826.0,31,7,1,2015,1,0,0,1,305
41461,6828.0,31,7,0,2015,1,0,0,1,176
41469,6829.0,31,7,1,2015,1,0,0,1,481
41477,6829.0,31,7,0,2015,1,0,0,1,1392
41485,6833.0,31,7,0,2015,1,0,0,1,624
41493,6838.0,31,7,0,2015,1,0,0,1,121
41501,6843.0,31,7,1,2015,1,0,0,1,267
41509,6843.0,31,7,1,2015,1,0,0,1,101
41517,6844.0,31,7,0,2015,1,0,0,1,1392
41525,6845.0,31,7,1,2015,1,0,0,1,219
41533,6847.0,31,7,1,2015,1,0,0,1,258
41541,6847.0,31,7,0,2015,1,0,0,1,160
41549,6848.0,31,7,1,2015,1,0,0,1,1392
41557,6848.0,31,7,0,2015,1,0,0,1,1392
41565,6850.0,31,7,0,2015,1,0,0,1,109
41573,6852.0,31,7,1,2015,1,0,0,1,1392
41581,6853.0,31,7,0,2015,1,0,0,1,305
41589,6853.0,31,7,0,2015,1,0,0,1,481
41597,6854.0,31,7,1,2015,1,0,0,1,264
41610,6855.0,31,7,1,2015,1,0,0,1,305
41618,6856.0,31,7,0,2015,1,0,0,1,176
41626,6856.0,31,7,1,2015,1,0,0,1,267
41634,6857.0,31,7,0,2015,1,0,0,1,1392
41642,6858.0,31,7,0,2015,1,0,0,1,197
41652,6860.0,31,7,1,2015,1,0,0,1,89
41660,6860.0,31,7,0,2015,1,0,0,1,1392
41668,6866.0,31,7,1,2015,1,0,0,1,147
41676,6869.0,31,7,1,2015,1,0,0,1,403
41684,6871.0,31,7,1,2015,1,0,0,1,1392
41692,6872.0,31,7,0,2015,1,0,0,1,1392
41700,6873.0,31,7,1,2015,1,0,0,1,81
41708,6879.0,31,7,0,2015,1,0,0,1,160
41716,6881.0,31,7,0,2015,1,0,0,1,403
41724,6883.0,31,7,0,2015,1,0,0,1,267
41732,6892.0,31,7,1,2015,1,0,0,1,267
41740,6893.0,31,7,0,2015,1,0,0,1,403
41748,6894.0,31,7,0,2015,1,0,0,1,624
41756,6896.0,31,7,0,2015,1,0,0,1,118
41764,6897.0,31,7,0,2015,1,0,0,1,258
41772,6897.0,31,7,0,2015,1,0,0,1,109
41780,6900.0,31,7,1,2015,1,0,0,1,305
41788,6901.0,31,7,1,2015,1,0,0,1,481
41796,6905.0,31,7,1,2015,1,0,0,1,267
41804,6907.0,31,7,0,2015,1,0,0,1,101
41812,6908.0,31,7,1,2015,1,0,0,1,258
41820,6909.0,31,7,0,2015,1,0,0,1,1392
41828,6909.0,31,7,1,2015,1,0,0,1,109
41851,6915.0,31,7,0,2015,1,0,0,1,1392
41859,6916.0,31,7,0,2015,1,0,0,1,481
41874,6928.0,31,7,0,2015,1,0,0,1,267
41882,6930.0,31,7,1,2015,1,0,0,1,403
41890,6934.0,31,7,0,2015,1,0,0,1,403
41898,6934.0,31,7,1,2015,1,0,0,1,267
41906,6937.0,31,7,0,2015,1,0,0,1,624
41921,6938.0,31,7,0,2015,1,0,0,1,481
41929,6938.0,31,7,1,2015,1,0,0,1,403
41937,6939.0,31,7,0,2015,1,0,0,1,624
41951,6941.0,31,7,0,2015,1,0,0,1,1392
41959,6941.0,31,7,1,2015,1,0,0,1,1392
41974,6942.0,31,7,0,2015,1,0,0,1,403
42000,6948.0,30,7,0,2015,1,0,0,1,1392
42010,6952.0,30,7,0,2015,1,0,0,1,118
42018,6953.0,30,7,0,2015,1,0,0,1,219
42032,6957.0,30,7,0,2015,1,0,0,1,481
42040,6959.0,30,7,0,2015,1,0,0,1,1392
42055,6962.0,30,7,0,2015,1,0,0,1,481
42063,6962.0,30,7,0,2015,1,0,0,1,121
42078,6964.0,30,7,0,2015,1,0,0,1,219
42100,6966.0,30,7,1,2015,1,0,0,1,1392
42108,6966.0,30,7,1,2015,1,0,0,1,624
42116,6967.0,30,7,0,2015,1,0,0,1,258
42124,6967.0,30,7,0,2015,1,0,0,1,1392
42132,6967.0,30,7,0,2015,1,0,0,1,403
42140,6967.0,30,7,0,2015,1,0,0,1,1392
42148,6970.0,30,7,1,2015,1,0,0,1,481
42156,6971.0,30,7,0,2015,1,0,0,1,1392
42164,6972.0,30,7,0,2015,1,0,0,1,109
42176,6973.0,30,7,0,2015,1,0,0,1,267
42184,6976.0,30,7,0,2015,1,0,0,1,1392
42192,6979.0,30,7,0,2015,1,0,0,1,176
42201,6982.0,30,7,1,2015,1,0,0,1,109
42209,6984.0,30,7,1,2015,1,0,0,1,481
42224,6986.0,30,7,1,2015,1,0,0,1,624
42232,6989.0,30,7,1,2015,1,0,0,1,121
42240,6990.0,30,7,1,2015,1,0,0,1,624
42248,6990.0,30,7,1,2015,1,0,0,1,219
42256,6991.0,30,7,1,2015,1,0,0,1,403
42264,6992.0,30,7,0,2015,1,0,0,1,403
42272,6993.0,30,7,0,2015,1,0,0,1,1392
42285,6993.0,30,7,1,2015,1,0,0,1,219
42293,6994.0,30,7,0,2015,1,0,0,1,109
42301,6994.0,30,7,1,2015,1,0,0,1,264
42309,6999.0,30,7,1,2015,1,0,0,1,1392
42317,6999.0,30,7,0,2015,1,0,0,1,1392
42325,7000.0,30,7,1,2015,1,0,0,1,1392
42333,7000.0,30,7,1,2015,1,0,0,1,403
42341,7001.0,30,7,1,2015,1,0,0,1,258
42349,7004.0,30,7,1,2015,1,0,0,1,197
42357,7004.0,30,7,1,2015,1,0,0,1,305
42365,7005.0,30,7,1,2015,1,0,0,1,1392
42386,7009.0,30,7,0,2015,1,0,0,1,1392
42394,7009.0,30,7,1,2015,1,0,0,1,176
42409,7010.0,30,7,0,2015,1,0,0,1,1392
42417,7011.0,30,7,0,2015,1,0,0,1,305
42432,7013.0,30,7,0,2015,1,0,0,1,1392
42448,7017.0,30,7,0,2015,1,0,0,1,1392
42463,7027.0,30,7,0,2015,1,0,0,1,1392
42485,7029.0,30,7,0,2015,1,0,0,1,403
42500,7032.0,30,7,0,2015,1,0,0,1,624
42508,7033.0,30,7,0,2015,1,0,0,1,624
42516,7033.0,30,7,0,2015,1,0,0,1,1392
42538,7040.0,30,7,0,2015,1,0,0,1,65
42552,7042.0,30,7,0,2015,1,0,0,1,1392
42560,7046.0,30,7,0,2015,1,0,0,1,481
42568,7049.0,30,7,0,2015,1,0,0,1,258
42576,7050.0,30,7,1,2015,1,0,0,1,403
42584,7053.0,30,7,1,2015,1,0,0,1,624
42592,7053.0,30,7,1,2015,1,0,0,1,624
42600,7058.0,30,7,0,2015,1,0,0,1,1392
42611,7059.0,30,7,1,2015,1,0,0,1,147
42619,7061.0,30,7,0,2015,1,0,0,1,305
42627,7062.0,30,7,0,2015,1,0,0,1,481
42634,7066.0,30,6,1,2015,1,0,0,1,481
42641,7066.0,30,6,0,2015,1,0,0,1,90
42648,7067.0,30,6,0,2015,1,0,0,1,624
42655,7069.0,30,6,0,2015,1,0,0,1,1392
42662,7070.0,30,6,1,2015,1,0,0,1,1392
42669,7074.0,30,6,1,2015,1,0,0,1,624
42676,7075.0,30,6,1,2015,1,0,0,1,1392
42705,7085.0,30,6,0,2015,1,0,0,1,481
42741,7093.0,30,6,0,2015,1,0,0,1,89
42748,7094.0,30,6,0,2015,1,0,0,1,403
42755,7095.0,30,6,0,2015,1,0,0,1,624
42786,7103.0,30,6,0,2015,1,0,0,1,176
42799,7103.0,30,6,0,2015,1,0,0,1,1392
42812,7105.0,30,6,1,2015,1,0,0,1,403
42819,7105.0,30,6,1,2015,1,0,0,1,39
42826,7106.0,30,6,1,2015,1,0,0,1,1392
42839,7107.0,30,6,0,2015,1,0,0,1,160
42846,7112.0,30,6,1,2015,1,0,0,1,624
42853,7112.0,30,6,0,2015,1,0,0,1,264
42860,7114.0,30,6,0,2015,1,0,0,1,1392
42867,7116.0,30,6,1,2015,1,0,0,1,1392
42874,7117.0,30,6,1,2015,1,0,0,1,1392
42881,7118.0,30,6,1,2015,1,0,0,1,1392
42888,7120.0,30,6,0,2015,1,0,0,1,258
42895,7122.0,30,6,0,2015,1,0,0,1,67
42902,7125.0,30,6,0,2015,1,0,0,1,89
42909,7125.0,30,6,1,2015,1,0,0,1,1392
42916,7127.0,30,6,0,2015,1,0,0,1,1392
42923,7127.0,30,6,0,2015,1,0,0,1,258
42930,7128.0,30,6,1,2015,1,0,0,1,267
42937,7130.0,30,6,1,2015,1,0,0,1,65
42944,7133.0,30,6,0,2015,1,0,0,1,1392
42951,7136.0,29,6,0,2015,1,0,0,1,1392
42958,7137.0,29,6,1,2015,1,0,0,1,258
42965,7138.0,29,6,1,2015,1,0,0,1,305
42972,7142.0,29,6,0,2015,1,0,0,1,481
42979,7145.0,29,6,0,2015,1,0,0,1,403
42986,7146.0,29,6,1,2015,1,0,0,1,1392
42993,7146.0,29,6,0,2015,1,0,0,1,72
43000,7146.0,29,6,1,2015,1,0,0,1,176
43007,7148.0,29,6,1,2015,1,0,0,1,1392
43014,7149.0,29,6,1,2015,1,0,0,1,1392
43021,7152.0,29,6,0,2015,1,0,0,1,305
43028,7153.0,29,6,0,2015,1,0,0,1,118
43038,7157.0,29,6,0,2015,1,0,0,1,264
43045,7162.0,29,6,0,2015,1,0,0,1,1392
43052,7163.0,29,6,1,2015,1,0,0,1,147
43059,7163.0,29,6,0,2015,1,0,0,1,1392
43066,7165.0,29,6,1,2015,1,0,0,1,176
43073,7168.0,29,6,1,2015,1,0,0,1,84
43080,7169.0,29,6,1,2015,1,0,0,1,1392
43087,7170.0,29,6,0,2015,1,0,0,1,1392
43094,7173.0,29,6,0,2015,1,0,0,1,65
43101,7176.0,29,6,0,2015,1,0,0,1,90
43108,7179.0,29,6,1,2015,1,0,0,1,267
43115,7180.0,29,6,1,2015,1,0,0,1,160
43122,7181.0,29,6,1,2015,1,0,0,1,305
43129,7182.0,29,6,0,2015,1,0,0,1,1392
43136,7182.0,29,6,0,2015,1,0,0,1,101
43143,7182.0,29,6,0,2015,1,0,0,1,90
43150,7183.0,29,6,1,2015,1,0,0,1,403
43157,7184.0,29,6,0,2015,1,0,0,1,1392
43169,7188.0,29,6,0,2015,1,0,0,1,147
43176,7189.0,29,6,0,2015,1,0,0,1,118
43183,7190.0,29,6,1,2015,1,0,0,1,84
43190,7193.0,29,6,0,2015,1,0,0,1,264
43197,7197.0,29,6,0,2015,1,0,0,1,176
43204,7198.0,29,6,0,2015,1,0,0,1,1392
43211,7198.0,29,6,1,2015,1,0,0,1,1392
43218,7198.0,29,6,0,2015,1,0,0,1,219
43225,7200.0,29,6,1,2015,1,0,0,1,197
43232,7201.0,29,6,1,2015,1,0,0,1,264
43239,7201.0,29,6,1,2015,1,0,0,1,267
43246,7202.0,29,6,0,2015,1,0,0,1,481
43256,7204.0,29,6,1,2015,1,0,0,1,624
43263,7206.0,29,6,0,2015,1,0,0,1,219
43270,7208.0,29,6,0,2015,1,0,0,1,624
43277,7210.0,29,6,1,2015,1,0,0,1,624
43284,7210.0,29,6,1,2015,1,0,0,1,624
43291,7210.0,29,6,0,2015,1,0,0,1,147
43298,7213.0,29,6,1,2015,1,0,0,1,403
43305,7213.0,29,6,0,2015,1,0,0,1,403
43312,7214.0,29,6,0,2015,1,0,0,1,176
43319,7215.0,29,6,0,2015,1,0,0,1,481
43336,7218.0,29,6,1,2015,1,0,0,1,481
43343,7220.0,29,6,0,2015,1,0,0,1,258
43350,7224.0,29,6,0,2015,1,0,0,1,1392
43357,7227.0,29,6,0,2015,1,0,0,1,481
43364,7234.0,29,6,1,2015,1,0,0,1,1392
43371,7235.0,29,6,1,2015,1,0,0,1,305
43378,7236.0,29,6,1,2015,1,0,0,1,481
43385,7237.0,29,6,1,2015,1,0,0,1,258
43392,7238.0,29,6,0,2015,1,0,0,1,305
43399,7239.0,29,6,0,2015,1,0,0,1,258
43406,7244.0,29,6,1,2015,1,0,0,1,121
43413,7245.0,29,6,0,2015,1,0,0,1,94
43420,7246.0,29,6,0,2015,1,0,0,1,1392
43427,7246.0,29,6,0,2015,1,0,0,1,1392
43434,7252.0,29,6,1,2015,1,0,0,1,481
43441,7253.0,29,6,0,2015,1,0,0,1,305
43448,7254.0,29,6,1,2015,1,0,0,1,1392
43455,7254.0,29,6,1,2015,1,0,0,1,481
43462,7254.0,29,6,0,2015,1,0,0,1,624
43469,7255.0,29,6,0,2015,1,0,0,1,219
43476,7258.0,29,6,1,2015,1,0,0,1,197
43483,7259.0,29,6,0,2015,1,0,0,1,403
43490,7260.0,29,6,1,2015,1,0,0,1,624
43497,7261.0,29,6,0,2015,1,0,0,1,624
43504,7261.0,29,6,0,2015,1,0,0,1,1392
43511,7262.0,29,6,0,2015,1,0,0,1,176
43518,7262.0,29,6,0,2015,1,0,0,1,1392
43527,7263.0,29,6,1,2015,1,0,0,1,624
43539,7264.0,29,6,0,2015,1,0,0,1,118
43552,7271.0,29,6,0,2015,1,0,0,1,1392
43561,7273.0,29,6,1,2015,1,0,0,1,1392
43568,7274.0,29,6,1,2015,1,0,0,1,81
43575,7274.0,29,6,0,2015,1,0,0,1,624
43582,7276.0,29,6,1,2015,1,0,0,1,403
43591,7277.0,29,6,0,2015,1,0,0,1,305
43603,7279.0,29,6,0,2015,1,0,0,1,1392
43614,7281.0,29,6,1,2015,1,0,0,1,305
43623,7284.0,29,6,1,2015,1,0,0,1,1392
43630,7285.0,29,6,1,2015,1,0,0,1,403
43643,7294.0,29,6,0,2015,1,0,0,1,1392
43650,7294.0,29,6,1,2015,1,0,0,1,1392
43661,7302.0,29,6,0,2015,1,0,0,1,624
43668,7306.0,29,6,0,2015,1,0,0,1,624
43675,7309.0,29,6,0,2015,1,0,0,1,258
43682,7310.0,29,6,1,2015,1,0,0,1,1392
43689,7311.0,29,6,0,2015,1,0,0,1,176
43696,7311.0,29,6,1,2015,1,0,0,1,258
43703,7319.0,29,6,1,2015,1,0,0,1,258
43712,7322.0,29,6,1,2015,1,0,0,1,305
43719,7322.0,29,6,1,2015,1,0,0,1,1392
43726,7323.0,29,6,1,2015,1,0,0,1,1392
43733,7323.0,29,6,0,2015,1,0,0,1,121
43747,7325.0,29,6,0,2015,1,0,0,1,121
43754,7326.0,29,6,1,2015,1,0,0,1,118
43764,7328.0,29,6,1,2015,1,0,0,1,197
43771,7328.0,29,6,1,2015,1,0,0,1,1392
43778,7328.0,29,6,0,2015,1,0,0,1,305
43785,7329.0,28,6,0,2015,1,0,0,1,624
43795,7334.0,28,6,0,2015,1,0,0,1,267
43802,7335.0,28,6,0,2015,1,0,0,1,624
43811,7337.0,28,6,0,2015,1,0,0,1,65
43820,7338.0,28,6,0,2015,1,0,0,1,403
43827,7339.0,28,6,1,2015,1,0,0,1,89
43834,7341.0,28,6,0,2015,1,0,0,1,81
43841,7342.0,28,6,1,2015,1,0,0,1,1392
43848,7342.0,28,6,1,2015,1,0,0,1,118
43855,7342.0,28,6,1,2015,1,0,0,1,1392
43862,7346.0,28,6,0,2015,1,0,0,1,1392
43869,7347.0,28,6,1,2015,1,0,0,1,258
43876,7348.0,28,6,1,2015,1,0,0,1,258
43883,7349.0,28,6,1,2015,1,0,0,1,160
43890,7352.0,28,6,0,2015,1,0,0,1,481
43897,7352.0,28,6,0,2015,1,0,0,1,1392
43904,7355.0,28,6,0,2015,1,0,0,1,121
43911,7362.0,28,6,0,2015,1,0,0,1,176
43918,7363.0,28,6,1,2015,1,0,0,1,258
43925,7363.0,28,6,1,2015,1,0,0,1,305
43932,7364.0,28,6,0,2015,1,0,0,1,84
43939,7367.0,28,6,0,2015,1,0,0,1,94
43946,7368.0,28,6,1,2015,1,0,0,1,1392
43957,7369.0,28,6,1,2015,1,0,0,1,403
43964,7370.0,28,6,1,2015,1,0,0,1,219
43976,7374.0,28,6,0,2015,1,0,0,1,267
43983,7376.0,28,6,0,2015,1,0,0,1,481
43990,7378.0,28,6,0,2015,1,0,0,1,81
43997,7378.0,28,6,1,2015,1,0,0,1,1392
44004,7379.0,28,6,0,2015,1,0,0,1,1392
44011,7379.0,28,6,0,2015,1,0,0,1,258
44018,7383.0,28,6,1,2015,1,0,0,1,481
44025,7383.0,28,6,0,2015,1,0,0,1,267
44032,7383.0,28,6,0,2015,1,0,0,1,147
44039,7384.0,28,6,0,2015,1,0,0,1,121
44046,7384.0,28,6,0,2015,1,0,0,1,147
44053,7384.0,28,6,0,2015,1,0,0,1,176
44060,7385.0,28,6,0,2015,1,0,0,1,258
44067,7386.0,28,6,1,2015,1,0,0,1,624
44074,7386.0,28,6,0,2015,1,0,0,1,176
44081,7388.0,28,6,1,2015,1,0,0,1,1392
44088,7388.0,28,6,0,2015,1,0,0,1,305
44095,7389.0,28,6,0,2015,1,0,0,1,481
44102,7389.0,28,6,0,2015,1,0,0,1,481
44109,7391.0,28,6,1,2015,1,0,0,1,219
44116,7392.0,28,6,0,2015,1,0,0,1,305
44123,7397.0,28,6,0,2015,1,0,0,1,264
44130,7399.0,28,6,1,2015,1,0,0,1,624
44137,7402.0,28,6,1,2015,1,0,0,1,89
44144,7405.0,28,6,1,2015,1,0,0,1,118
44151,7406.0,28,6,1,2015,1,0,0,1,118
44158,7406.0,28,6,1,2015,1,0,0,1,624
44165,7407.0,28,6,0,2015,1,0,0,1,89
44172,7408.0,28,6,0,2015,1,0,0,1,84
44179,7408.0,28,6,1,2015,1,0,0,1,219
44186,7409.0,28,6,0,2015,1,0,0,1,305
44193,7410.0,28,6,1,2015,1,0,0,1,219
44200,7410.0,28,6,1,2015,1,0,0,1,624
44207,7411.0,28,6,0,2015,1,0,0,1,403
44214,7413.0,28,6,1,2015,1,0,0,1,481
44221,7421.0,28,6,1,2015,1,0,0,1,160
44228,7425.0,28,6,1,2015,1,0,0,1,147
44235,7427.0,28,6,0,2015,1,0,0,1,1392
44241,7434.0,28,5,1,2015,1,0,0,1,197
44247,7434.0,28,5,0,2015,1,0,0,1,403
44253,7435.0,28,5,1,2015,1,0,0,1,624
44259,7435.0,28,5,0,2015,1,0,0,1,147
44265,7439.0,28,5,1,2015,1,0,0,1,89
44271,7439.0,28,5,0,2015,1,0,0,1,197
44281,7441.0,28,5,1,2015,1,0,0,1,267
44287,7443.0,28,5,1,2015,1,0,0,1,624
44293,7444.0,28,5,1,2015,1,0,0,1,481
44299,7445.0,28,5,1,2015,1,0,0,1,1392
44305,7447.0,28,5,0,2015,1,0,0,1,1392
44311,7452.0,28,5,0,2015,1,0,0,1,264
44317,7453.0,28,5,1,2015,1,0,0,1,1392
44323,7462.0,28,5,1,2015,1,0,0,1,264
44329,7463.0,28,5,1,2015,1,0,0,1,121
44335,7466.0,28,5,1,2015,1,0,0,1,197
44341,7468.0,28,5,1,2015,1,0,0,1,160
44347,7470.0,28,5,0,2015,1,0,0,1,1392
44353,7471.0,28,5,0,2015,1,0,0,1,176
44359,7474.0,28,5,0,2015,1,0,0,1,267
44365,7474.0,28,5,1,2015,1,0,0,1,258
44371,7476.0,28,5,0,2015,1,0,0,1,65
44377,7478.0,28,5,0,2015,1,0,0,1,1392
44383,7479.0,28,5,1,2015,1,0,0,1,94
44389,7482.0,28,5,1,2015,1,0,0,1,219
44395,7483.0,28,5,1,2015,1,0,0,1,264
44401,7484.0,28,5,1,2015,1,0,0,1,109
44407,7484.0,28,5,0,2015,1,0,0,1,267
44413,7484.0,28,5,0,2015,1,0,0,1,624
44419,7486.0,28,5,0,2015,1,0,0,1,121
44425,7486.0,28,5,1,2015,1,0,0,1,160
44431,7488.0,28,5,0,2015,1,0,0,1,176
44437,7488.0,28,5,0,2015,1,0,0,1,18
44443,7489.0,28,5,1,2015,1,0,0,1,403
44449,7491.0,28,5,0,2015,1,0,0,1,219
44455,7494.0,28,5,1,2015,1,0,0,1,65
44461,7494.0,28,5,0,2015,1,0,0,1,89
44467,7497.0,28,5,1,2015,1,0,0,1,72
44473,7499.0,28,5,0,2015,1,0,0,1,65
44479,7502.0,28,5,0,2015,1,0,0,1,84
44489,7503.0,28,5,0,2015,1,0,0,1,121
44495,7505.0,28,5,1,2015,1,0,0,1,65
44501,7512.0,28,5,0,2015,1,0,0,1,1392
44507,7515.0,28,5,0,2015,1,0,0,1,147
44514,7521.0,28,5,1,2015,1,0,0,1,197
44520,7524.0,27,5,0,2015,1,0,0,1,264
